file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
5be08aec-828b-4038-a699-ea8b8645bc77	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2296	Thoraxklinik at University Hospital Heidelberg	48	22	2012-06-04	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.35	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
e9805e02-92b4-42b9-b2d3-2e7307441ab8	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Indivumed	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	0	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	20	70
62f9f9af-884c-44cb-b29f-750e78ccdaa7	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.6	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	0	80
dd894427-2183-48cd-8958-e5cb4f9cbe25	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	International Genomics Consortium	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	72	1.53	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	0	60
d88ed845-8e27-4ee8-a2db-5dc390caea38	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1201	Indivumed	50	22	2010-08-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.6	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	70
5e829c0e-0d75-4e3c-8fcb-44545463f253	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A405	Johns Hopkins	48	23	2014-05-14	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	169	1.65	1.84	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	70
951a642f-ec7d-4618-b3cd-62af132be57f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A24Z	ABS - IUPUI	48	23	2012-12-19	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	260	1.97	1.78	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	65
67a18fe3-8aff-4557-a1c0-fc9563b179c7	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - Rush University	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.18	1.92	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	100
4706b353-fe7a-47cf-aa52-48901bfa0525	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.4	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	75
fd553567-c176-438f-be07-525fdb97aa55	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1949	University of Pittsburgh	50	22	2011-08-10	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.41	1.7	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
6d96755b-4f6a-4e4e-9a4a-0756c6daed2d	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1949	ABS - IUPUI	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	1.22	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
be6cddfc-35bc-4ce2-959b-6671012ed6c1	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A27Q	Prince Charles Hospital	48	23	2013-03-25	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	81	1.42	1.89	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	20	50
0b8bbd70-0f45-4d64-9db5-f1a3a6fcafdb	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Gundersen Lutheran Health System	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	170	1.73	1.83	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	50	40
6bc7cf47-86f9-45d7-83bb-4f209ba1e1a6	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Asterand	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	447	1.03	1.86	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	100
48a5053c-0965-4756-af81-502ad7d604e7	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1820	Mayo Clinic - Rochester	50	22	2011-06-15	mirVana (Allprep DNA) RNA	Adjacent (< or = 2cm)	Illumina	RNA-Seq	NA	1.06	1.6	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
fab1146d-ba11-40b7-9e96-e7e984cb35ba	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	International Genomics Consortium	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	116	1.5	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	10	65
86e33bf2-c442-4840-ac13-6c765c56757f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Asterand	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1029	1.37	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	90
b317d830-7af3-4132-a833-3e9445127904	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A27Q	International Genomics Consortium	48	23	2013-03-25	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	89	1.42	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	70
5159f04e-ed56-45c8-ace1-6451e5f58b6a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Princess Margaret Hospital (Canada)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	155	1.1	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	80
e0b79557-9195-426f-a615-498c28507c81	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1858	Mayo Clinic - Rochester	50	22	2011-06-29	Allprep RNA Extraction	Adjacent (< or = 2cm)	Illumina	RNA-Seq	NA	1.39	1.9	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
c9858f7c-8c68-470c-9e82-0e6e2b9eb276	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2045	Washington University - NYU	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	1.59	NA	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	60
bb1dc345-b16d-4887-8238-a4bf95ce71d6	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Washington University - Emory	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.33	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	25	70
d54ee166-5732-4427-88fb-91355d7a31e8	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Mayo Clinic - Rochester	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.37	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.47	0.13	20	80
9aba08aa-43ac-47af-9aa1-b83c44065bde	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.48	1.86	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	70
00af6132-d882-4fbc-a49d-d74b499cd5a4	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Asterand	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1178	1.27	1.87	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	60
e28cae70-e58c-4a8e-ae44-85ad2cf7d2f9	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2125	Johns Hopkins	48	22	2012-01-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.01	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
ce4afab3-4f6e-4b88-ad56-5557df5e2139	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Washington University - Alabama	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	350	1.43	1.9	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	60
9cba6279-468d-4a3b-8c10-36813191edeb	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A27Q	Ontario Institute for Cancer Research	48	23	2013-03-25	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	250	1.36	1.83	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	9	90
06254def-5e46-4b5f-b38e-40a264f3c27e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.6	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	75
cdea8903-c05f-40ae-8a66-5183fa7f6fe6	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1100	Cureline	50	22	2010-07-14	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	190	0.7	1.8	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
ca671c1e-f613-48c1-8435-e05e6f465eae	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0692	Fox Chase Cancer Center	50	22	2009-11-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	1	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	5	90
6143107d-7b5c-4342-a067-5e7b78a86833	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2125	Roswell Park	48	22	2012-01-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	500	1.51	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	80
66b757f5-36d4-48d2-a37b-a522423126e7	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.42	1.84	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	60
60b472d5-7df1-4855-a350-89f04d029475	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	163	1.46	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	75
c8a30363-6780-4ebc-a2a0-7f770d5b3f78	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A262	Asterand	48	23	2013-01-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1161	1.14	1.93	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	6	90
bf90687b-bb9c-4fc3-8b34-1fa41e517415	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2045	Prince Charles Hospital	48	22	2011-11-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.07	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	NA	NA
d6be7a82-76b7-489f-b431-8bf692be0415	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Washington University - CHUV	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	150	1.52	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	90
7b969392-25b2-43d6-ae54-60ea60471b3a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2296	Asterand	48	22	2012-06-04	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1523	1.71	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	90
61fe66da-e634-4626-9aaa-424c26678516	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Mayo Clinic - Rochester	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.34	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	20	75
d3c00721-cd8d-46b5-8ca2-ea42b82ee399	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Asterand	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	748	1.56	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	2	70
3938ab29-a1d7-4a0b-ad8d-7e106861b888	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	St. Joseph's Medical Center (MD)	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.03	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
077f6f92-2840-4693-a45d-ee249439aea5	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.2	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	0	100
cf153337-d01f-40bd-8547-92af3f344217	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1949	Prince Charles Hospital	50	22	2011-08-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	324	1.72	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	60
d653f532-5487-40ff-9545-3365160ced5b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	ILSBio	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	400	1.71	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	75
e9754932-d9d2-4677-9757-1f8d7ed6b26f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Mayo Clinic - Rochester	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.35	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	85
15f17b50-eec9-4592-b5ff-7e23fc499840	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Washington University - Alabama	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	580	1.61	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	60
4c384e3b-a2d5-4da9-96c2-642baea322e7	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A24H	Thoraxklinik at University Hospital Heidelberg	48	23	2012-11-07	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	155	1.91	1.98	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	60
21b110a3-9b90-415c-a86c-e2152905de2d	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2403	Asterand	48	22	2012-09-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1493	1.68	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	80
72bf59fd-31ec-4e5c-89ee-14fd37e4f2c0	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2045	Prince Charles Hospital	48	22	2011-11-09	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	NA	1.12	1.7	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
c483d0c5-21af-4b46-ba69-2066edd97996	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Indivumed	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.1	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.47	0.13	20	70
48ebbfea-125a-4c22-9454-dc26edd314bf	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A26W	Ontario Institute for Cancer Research	48	23	2013-02-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	250	1.37	1.85	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	9	60
18024452-982c-4894-b87e-ef2376dc0258	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Roswell Park	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.5	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	0	90
0a48ce68-26c2-432f-a8ca-e1cc50dfa2bf	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Mayo Clinic - Rochester	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.28	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	15	75
d3027e16-9620-4097-8e3d-28aa7a33ac8b	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2403	Prince Charles Hospital	48	22	2012-09-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	286	1.84	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	18	43
539adbf4-2711-413c-9570-f04b23f9ee9e	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Prince Charles Hospital	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	313	1.38	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	50	60
7b841b77-6d6d-48ee-b025-6b9a90bc8ee0	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1443	MSKCC	50	22	2010-11-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.2	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	80
a5435b7d-7365-46b9-a238-d1a1a8c1fd18	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1635	Mayo Clinic - Rochester	50	22	2011-03-30	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.47	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	25	70
b101de65-d454-4017-adcd-094a95fab453	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Asterand	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	955	1.52	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	3	55
3bb7e296-f7f2-4c78-b09c-d435ebd52e7c	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	University of Pittsburgh	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	370	1.24	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	20	80
73e7a49e-87fd-4809-a076-1394a1a619a2	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	1820	Asterand	50	22	2011-06-15	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1466	1.77	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	4	66
660e5c47-9b26-457a-8015-252c324f1e71	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2326	University of Pittsburgh	48	22	2012-06-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.51	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	0	70
f8bf9518-7b73-4a5f-b24f-5a8d7fb76334	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A24H	Thoraxklinik at University Hospital Heidelberg	48	23	2012-11-07	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	110	1.38	1.85	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	2	60
8d6896e4-4534-4026-84e2-decab7b0c561	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	A24Z	ABS - IUPUI	48	23	2012-12-19	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	190	1.11	1.89	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	10	70
dbc57597-d865-47e6-8e36-9c3387f68d9a	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2403	International Genomics Consortium	48	22	2012-09-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	145	1.59	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	0	80
8c786468-84f7-49f5-b636-8d667b134923	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Washington University - Alabama	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	1430	1.36	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	30	20
4edc2368-8aa8-4002-8a77-ff7eda05adcb	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	1820	Christiana Healthcare	50	22	2011-06-15	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.34	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	NA	NA
5ed8eb14-d874-4e76-82e0-0561fb47b5c7	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0980	Princess Margaret Hospital (Canada)	50	22	2010-05-05	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	101	1.7	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	80
e1fe5399-b93b-4a70-ba23-42ee40d5e838	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2296	Thoraxklinik at University Hospital Heidelberg	48	22	2012-06-04	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	200	1.77	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	15	60
3fb91527-10c8-473a-90b3-9c1fb4ce3d3c	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Indivumed	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	100	1.5	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	70
17f2098d-9ccb-4527-a7f3-5cfd89a62322	RNA-Seq	TCGA-LUSC	Solid Tissue Normal	NO	2045	International Genomics Consortium	48	22	2011-11-09	Allprep RNA Extraction	Distal (>2cm)	Illumina	RNA-Seq	NA	1.1	NA	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
85124d6c-14c3-42e4-a698-518675af3b2f	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	2247	Prince Charles Hospital	48	22	2012-04-18	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	270	1.39	NA	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	30
f589b712-bbdf-48b3-84d7-dd5a489fbb8d	RNA-Seq	TCGA-LUSC	Primary Tumor	NO	0851	Roswell Park	50	22	2010-03-10	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	300	1.5	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	5	90
